extra_channel,epochs,fc2,epoch_reducers,fold,arch_hash,net_hash,ae_hash,batch_size,window,l1,l2,dropout,batch_normalization,lr,variational_mode,dec_blocks,dec_activation,eta,block_size,nblocks,msblocks,conv_activation,kernel_size,filters,dilation_rate,dense_activation,fc1,f1,f2,f3,pretrain,freeze,ae_loss,ae_rec_loss,ae_kl_loss,net_score,net_mae,net_mse,net_NASA_score,status,ae_time,net_time,kernels,attention,bidirectional,cell_type,lstm_units,net_name,experiment,input_shape,num_embeddings,channels
True,100,235.0,,4,25b60621aa9fc505d52bad3a400d037f7f819cf2,4549db53db6ae4d4cc1f49bd23679e5b9a77fa4a,,59.0,100.0,0.000206769662841,0.000764254590381,0.141753670092278,False,0.000388727120921,True,4.0,relu,0.5,2.0,2.0,4.0,tanh,"(3, 3)",32.0,6.0,relu,83.0,5.0,10.0,15.0,True,False,,,,0.111517921090126,0.1712366938591003,0.0883884727954864,0.0163989774882793,FINISHED,,403.7543964385986,,,,,,cnn,rnn_cnn_rna,,,2.5130103115479114
True,100,140.0,,0,f8b9150a143c437000a45ac212db62258e08a92e,7a2958f5b4d5fbefd8b23bf3361846a936b05776,,50.0,100.0,0.000432488212886,8.86013158e-06,0.199058594469086,False,0.0004157211388,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,7.0,LeakyReLU,197.0,5.0,10.0,15.0,True,False,,,,0.3224810361862182,0.5241636037826538,0.366314023733139,0.0542054697871208,FINISHED,,764.6517159938812,,,,,,cnn,rnn_cnn_rna,,,2.286336421448656
True,100,83.0,,0,f7b4f28236ddd2ade10dc85da0b000efed4210ec,9d8bf2102a19c02a1123d202392512437e0a5403,,33.0,100.0,0.000562510019211,0.00078372071,0.661212489714633,False,0.000569883750335,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,10.0,LeakyReLU,122.0,5.0,10.0,15.0,True,False,,,,0.1487541794776916,0.2371478080749511,0.0866803973913192,0.0206708461046218,FINISHED,,522.9223368167877,,,,,,cnn,rnn_cnn_rna,,,1.7260231184619763
True,100,169.0,,4,0bd1abfd7a6b17c0b50cbcf4672a74e5c11e4700,106ba6e1fa1ef13e8e8509473627a4bada07099b,,39.0,100.0,9.1514870666e-05,0.000783094184737,0.76155279930435,False,0.000812486452998,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,9.0,LeakyReLU,117.0,5.0,10.0,15.0,True,False,,,,0.0944821387529373,0.1422047764062881,0.0420175231993198,0.0134932519868016,FINISHED,,1774.189269542694,,,,,,cnn,rnn_cnn_rna,,,2.469914131704708
True,100,228.0,,0,5ade56a4351e2ecd3f61b335bb52b778b33b0f6f,a210288eeeb6c8118737fc74de48ff1b543af00d,,54.0,100.0,0.000604779437005,0.000471428155674,0.553806861919004,False,0.000263762559147,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,4.0,relu,189.0,5.0,10.0,15.0,True,False,,,,0.1229453459382057,0.1791151314973831,0.0717110335826873,0.0153101738542318,FINISHED,,1141.143682718277,,,,,,cnn,rnn_cnn_rna,,,1.9595235211527504
True,100,83.0,,1,f7b4f28236ddd2ade10dc85da0b000efed4210ec,6c05909f265c958e44651c5cdb3a1a874950ffcf,,33.0,100.0,0.000562510019211,0.00078372071,0.661212489714633,False,0.000569883750335,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,10.0,LeakyReLU,122.0,5.0,10.0,15.0,True,False,,,,0.1166019886732101,0.1866895854473114,0.0668705105781555,0.018071511760354,FINISHED,,1633.460224866867,,,,,,cnn,rnn_cnn_rna,,,1.7260231184619763
True,100,228.0,,1,5ade56a4351e2ecd3f61b335bb52b778b33b0f6f,7934e7bd3b1fa8bb7f62101a280a6486e9036ab2,,54.0,100.0,0.000604779437005,0.000471428155674,0.553806861919004,False,0.000263762559147,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,4.0,relu,189.0,5.0,10.0,15.0,True,False,,,,0.0947364568710327,0.1431798189878463,0.1885671764612198,0.0132970428094267,FINISHED,,540.9111485481262,,,,,,cnn,rnn_cnn_rna,,,1.9595235211527504
True,100,228.0,,2,5ade56a4351e2ecd3f61b335bb52b778b33b0f6f,50b5e46185185a5719f874195763189822b3911b,,54.0,100.0,0.000604779437005,0.000471428155674,0.553806861919004,False,0.000263762559147,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,4.0,relu,189.0,5.0,10.0,15.0,True,False,,,,0.1034136936068534,0.1526192873716354,0.185782253742218,0.01326793897897,FINISHED,,549.7545020580292,,,,,,cnn,rnn_cnn_rna,,,1.9595235211527504
True,100,83.0,,2,f7b4f28236ddd2ade10dc85da0b000efed4210ec,083e908ebe09d683a6eaaa05d24466a3e3321f97,,33.0,100.0,0.000562510019211,0.00078372071,0.661212489714633,False,0.000569883750335,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,10.0,LeakyReLU,122.0,5.0,10.0,15.0,True,False,,,,0.1042899191379547,0.152302473783493,0.0557992830872535,0.0129149705171585,FINISHED,,1380.9416689872742,,,,,,cnn,rnn_cnn_rna,,,1.7260231184619763
True,100,228.0,,3,5ade56a4351e2ecd3f61b335bb52b778b33b0f6f,812d1e5c0eb559dc86548f744e760aa2c1b654c4,,54.0,100.0,0.000604779437005,0.000471428155674,0.553806861919004,False,0.000263762559147,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,4.0,relu,189.0,5.0,10.0,15.0,True,False,,,,0.1280974298715591,0.1848328411579132,0.2079933434724807,0.0156650729477405,FINISHED,,556.1720690727234,,,,,,cnn,rnn_cnn_rna,,,1.9595235211527504
True,100,83.0,,3,f7b4f28236ddd2ade10dc85da0b000efed4210ec,7c0aac0ec0bae12e2022e749138968ae974dd6ef,,33.0,100.0,0.000562510019211,0.00078372071,0.661212489714633,False,0.000569883750335,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,10.0,LeakyReLU,122.0,5.0,10.0,15.0,True,False,,,,0.1194325387477874,0.1746035069227218,0.0751189813017845,0.0147311240434646,FINISHED,,706.7495851516724,,,,,,cnn,rnn_cnn_rna,,,1.7260231184619763
True,100,228.0,,4,5ade56a4351e2ecd3f61b335bb52b778b33b0f6f,725c38e68bd59e5b8e9c868488663c25c739eb89,,54.0,100.0,0.000604779437005,0.000471428155674,0.553806861919004,False,0.000263762559147,True,4.0,relu,0.5,3.0,2.0,4.0,LeakyReLU,"(3, 3)",32.0,4.0,relu,189.0,5.0,10.0,15.0,True,False,,,,0.0902223736047744,0.1336658746004104,0.0617950297892093,0.0124518563970923,FINISHED,,926.7446434497832,,,,,,cnn,rnn_cnn_rna,,,1.9595235211527504
True,100,227.0,,0,4c0cad903500c211386a984a1b13849fec08a9d6,1f462dee0ee7d0775ca78f96943d5c0a7c7e5c3b,,52.0,100.0,1.1306299331e-05,0.00014329051815,0.141551974786456,True,0.000132287175371,True,4.0,relu,0.5,2.0,3.0,4.0,relu,"(3, 3)",32.0,4.0,relu,189.0,5.0,10.0,15.0,True,False,,,,0.1321673095226287,0.1893238872289657,0.0991252213716507,0.0157718192785978,FINISHED,,457.6555519104004,,,,,,cnn,rnn_cnn_rna,,,1.8611133752232552
True,100,83.0,,4,f7b4f28236ddd2ade10dc85da0b000efed4210ec,8908ef92934c7247ed526af6bfa63d752bde39d7,,33.0,100.0,0.000562510019211,0.00078372071,0.661212489714633,False,0.000569883750335,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,10.0,LeakyReLU,122.0,5.0,10.0,15.0,True,False,,,,0.0892176255583763,0.1335629373788833,0.0463449619710445,0.0121530415490269,FINISHED,,2041.5541970729828,,,,,,cnn,rnn_cnn_rna,,,1.7260231184619763
True,100,227.0,,1,4c0cad903500c211386a984a1b13849fec08a9d6,e0ea4f7b2c319aaf3e8d1947a42820acc8ba1477,,52.0,100.0,1.1306299331e-05,0.00014329051815,0.141551974786456,True,0.000132287175371,True,4.0,relu,0.5,2.0,3.0,4.0,relu,"(3, 3)",32.0,4.0,relu,189.0,5.0,10.0,15.0,True,False,,,,0.0894775316119194,0.1327738910913467,0.0354264341294765,0.0121092619374394,FINISHED,,1375.3710510730743,,,,,,cnn,rnn_cnn_rna,,,1.8611133752232552
True,100,234.0,,0,0f850b83576419ca2d20c13e83cd18c18d4363bf,4600bdcd0b200e52ea99c0f7535c67771796431f,,58.0,100.0,5.067982874e-05,2.5342511149e-05,0.11550755745894,False,0.000757852047514,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,7.0,relu,80.0,5.0,10.0,15.0,True,False,,,,0.1187130883336067,0.1695179939270019,0.0651566237211227,0.0145139740779995,FINISHED,,708.5438981056213,,,,,,cnn,rnn_cnn_rna,,,1.8650036713474127
True,100,227.0,,2,4c0cad903500c211386a984a1b13849fec08a9d6,06458ebc1f6b0cb6bb203a3b203d3125d200e7ac,,52.0,100.0,1.1306299331e-05,0.00014329051815,0.141551974786456,True,0.000132287175371,True,4.0,relu,0.5,2.0,3.0,4.0,relu,"(3, 3)",32.0,4.0,relu,189.0,5.0,10.0,15.0,True,False,,,,0.3346778154373169,0.553809404373169,0.3753483295440674,0.0573015101253986,FINISHED,,613.2964396476746,,,,,,cnn,rnn_cnn_rna,,,1.8611133752232552
True,100,234.0,,1,0f850b83576419ca2d20c13e83cd18c18d4363bf,312b4a62841a96d0414abb4773e7e28e4f14bdb3,,58.0,100.0,5.067982874e-05,2.5342511149e-05,0.11550755745894,False,0.000757852047514,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,7.0,relu,80.0,5.0,10.0,15.0,True,False,,,,0.0932960733771324,0.1313084661960601,0.0378537513315677,0.0114904530346393,FINISHED,,987.2274925708772,,,,,,cnn,rnn_cnn_rna,,,1.8650036713474127
True,100,228.0,,0,824afc850c2d04e0a753f15aa05a9d5c0b322b2c,ff46f6d6ed66f75460cb671d9d91035389f9337f,,52.0,100.0,0.000550177948751,9.9359982303e-05,0.711149720741147,False,0.000472775751618,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,5.0,relu,191.0,5.0,10.0,15.0,True,False,,,,0.1486686170101165,0.2369972169399261,0.0777293220162391,0.0206978470087051,FINISHED,,926.4632081985474,,,,,,cnn,rnn_cnn_rna,,,1.744335066320062
True,100,234.0,,2,0f850b83576419ca2d20c13e83cd18c18d4363bf,34de28a8da9b4e0339c6bdd92d6c53114cd1b188,,58.0,100.0,5.067982874e-05,2.5342511149e-05,0.11550755745894,False,0.000757852047514,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,7.0,relu,80.0,5.0,10.0,15.0,True,False,,,,0.1020321696996688,0.1423937976360321,0.0493526197969913,0.0123746935278177,FINISHED,,976.2944874763488,,,,,,cnn,rnn_cnn_rna,,,1.8650036713474127
True,100,228.0,,1,824afc850c2d04e0a753f15aa05a9d5c0b322b2c,6cd7961c65703ce4af201d595b9bcebed246e909,,52.0,100.0,0.000550177948751,9.9359982303e-05,0.711149720741147,False,0.000472775751618,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,5.0,relu,191.0,5.0,10.0,15.0,True,False,,,,0.1189374849200248,0.1904385238885879,0.0783581957221031,0.018210070207715,FINISHED,,1011.1999864578248,,,,,,cnn,rnn_cnn_rna,,,1.744335066320062
True,100,228.0,,2,824afc850c2d04e0a753f15aa05a9d5c0b322b2c,1c846e5ffb640dc9caecb9dc53f98707c03fb7be,,52.0,100.0,0.000550177948751,9.9359982303e-05,0.711149720741147,False,0.000472775751618,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,5.0,relu,191.0,5.0,10.0,15.0,True,False,,,,0.1401907056570053,0.2213355451822281,0.1768241077661514,0.0198222044855356,FINISHED,,732.9950203895569,,,,,,cnn,rnn_cnn_rna,,,1.744335066320062
True,100,234.0,,3,0f850b83576419ca2d20c13e83cd18c18d4363bf,74333280232de13cf5256cf4811c2f9a49a24538,,58.0,100.0,5.067982874e-05,2.5342511149e-05,0.11550755745894,False,0.000757852047514,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,7.0,relu,80.0,5.0,10.0,15.0,True,False,,,,0.1143105179071426,0.1708099544048309,0.0502070523798465,0.0144818816334009,FINISHED,,1207.829311132431,,,,,,cnn,rnn_cnn_rna,,,1.8650036713474127
True,100,234.0,,4,0f850b83576419ca2d20c13e83cd18c18d4363bf,9747a9f35959c0cb16eff1b5d245ca3e46caa509,,58.0,100.0,5.067982874e-05,2.5342511149e-05,0.11550755745894,False,0.000757852047514,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,7.0,relu,80.0,5.0,10.0,15.0,True,False,,,,0.1163874864578247,0.1695790737867355,0.0646464228630065,0.0162225328385829,FINISHED,,525.0435161590576,,,,,,cnn,rnn_cnn_rna,,,1.8650036713474127
True,100,228.0,,3,824afc850c2d04e0a753f15aa05a9d5c0b322b2c,b44a5b6c9afc20a540b703112afdb2ef270354a3,,52.0,100.0,0.000550177948751,9.9359982303e-05,0.711149720741147,False,0.000472775751618,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,5.0,relu,191.0,5.0,10.0,15.0,True,False,,,,0.1309381574392318,0.1896235942840576,0.0854786112904548,0.0158369820564985,FINISHED,,1028.2901780605316,,,,,,cnn,rnn_cnn_rna,,,1.744335066320062
True,100,228.0,,4,824afc850c2d04e0a753f15aa05a9d5c0b322b2c,612a5d86e058a6e0bbf215e9c225917b84e52544,,52.0,100.0,0.000550177948751,9.9359982303e-05,0.711149720741147,False,0.000472775751618,True,4.0,relu,0.5,2.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,5.0,relu,191.0,5.0,10.0,15.0,True,False,,,,0.1399278193712234,0.221259206533432,0.0676561444997787,0.0199784711003303,FINISHED,,1171.139732837677,,,,,,cnn,rnn_cnn_rna,,,1.744335066320062
True,100,188.0,,0,5ec5d68fcf93cd6e044e3dbb65d75c0f26da5419,60e7528e78227d675795265a19ab9a0bcdbaed2f,,56.0,100.0,0.000762943753217,0.000283419057382,0.607093387837626,True,0.000464716696145,True,4.0,relu,0.5,3.0,3.0,4.0,relu,"(3, 3)",32.0,3.0,tanh,171.0,5.0,10.0,15.0,True,False,,,,0.3212067484855652,0.5223448276519775,0.3462351262569427,0.0540091581642627,FINISHED,,1519.093020915985,,,,,,cnn,rnn_cnn_rna,,,3.1340702003118137
True,100,235.0,,0,742681a710b5c4e322466cd46cd1563740fe6018,64ae7366a6d1694e64e5b674dbcb70bad5935370,,57.0,100.0,0.000883989531799,0.000218326960434,0.2418428299719,True,0.000163274079218,True,4.0,relu,0.5,2.0,2.0,4.0,tanh,"(3, 3)",32.0,7.0,LeakyReLU,79.0,5.0,10.0,15.0,True,False,,,,0.1250073909759521,0.1818178296089172,0.1231601312756538,0.0153087833896279,FINISHED,,370.23689317703247,,,,,,cnn,rnn_cnn_rna,,,3.333772371342896
True,100,188.0,,0,9b297776cf08e79c448642a8f764c25f2fac0aec,314aeee7460eb60192677611321feedc70948ff7,,56.0,100.0,0.000996694060023,0.00061284883076,0.360089075394377,True,7.6776383118e-05,True,4.0,relu,0.5,3.0,3.0,4.0,tanh,"(3, 3)",32.0,3.0,relu,173.0,5.0,10.0,15.0,True,False,,,,0.1219922229647636,0.1809934973716735,0.1220714747905731,0.0155272465199232,FINISHED,,653.1429982185364,,,,,,cnn,rnn_cnn_rna,,,1.743515802252118
True,100,235.0,,1,742681a710b5c4e322466cd46cd1563740fe6018,b4efb7ece74dacbc63b278d17048b047d35c8f92,,57.0,100.0,0.000883989531799,0.000218326960434,0.2418428299719,True,0.000163274079218,True,4.0,relu,0.5,2.0,2.0,4.0,tanh,"(3, 3)",32.0,7.0,LeakyReLU,79.0,5.0,10.0,15.0,True,False,,,,0.0882991626858711,0.1316391825675964,0.0937578901648521,0.012156780809164,FINISHED,,372.2427487373352,,,,,,cnn,rnn_cnn_rna,,,3.333772371342896
True,100,188.0,,1,9b297776cf08e79c448642a8f764c25f2fac0aec,f4baab6d05748ccb3a18351fdaa2c7bdc4fe8b06,,56.0,100.0,0.000996694060023,0.00061284883076,0.360089075394377,True,7.6776383118e-05,True,4.0,relu,0.5,3.0,3.0,4.0,tanh,"(3, 3)",32.0,3.0,relu,173.0,5.0,10.0,15.0,True,False,,,,0.0933795049786567,0.1431573927402496,0.0900505930185318,0.0133593250066041,FINISHED,,650.1273572444916,,,,,,cnn,rnn_cnn_rna,,,1.743515802252118
True,100,235.0,,2,742681a710b5c4e322466cd46cd1563740fe6018,2caaa059e4397cc5a07fe9c1d0efe1878eff06d3,,57.0,100.0,0.000883989531799,0.000218326960434,0.2418428299719,True,0.000163274079218,True,4.0,relu,0.5,2.0,2.0,4.0,tanh,"(3, 3)",32.0,7.0,LeakyReLU,79.0,5.0,10.0,15.0,True,False,,,,0.1032242327928543,0.1491154432296753,0.1031625717878341,0.0127933304756879,FINISHED,,456.649998664856,,,,,,cnn,rnn_cnn_rna,,,3.333772371342896
True,100,235.0,,3,742681a710b5c4e322466cd46cd1563740fe6018,05111266412f0adb739a4edfbc56900117ad1662,,57.0,100.0,0.000883989531799,0.000218326960434,0.2418428299719,True,0.000163274079218,True,4.0,relu,0.5,2.0,2.0,4.0,tanh,"(3, 3)",32.0,7.0,LeakyReLU,79.0,5.0,10.0,15.0,True,False,,,,0.1218725070357322,0.1761392056941986,0.1180962920188903,0.0149917211383581,FINISHED,,370.70184659957886,,,,,,cnn,rnn_cnn_rna,,,3.333772371342896
True,100,188.0,,2,9b297776cf08e79c448642a8f764c25f2fac0aec,16f30623629f8f0818127e31954f33a9ed02e86d,,56.0,100.0,0.000996694060023,0.00061284883076,0.360089075394377,True,7.6776383118e-05,True,4.0,relu,0.5,3.0,3.0,4.0,tanh,"(3, 3)",32.0,3.0,relu,173.0,5.0,10.0,15.0,True,False,,,,0.1083732992410659,0.1515006422996521,0.1072054728865623,0.0128736924380064,FINISHED,,655.3300578594208,,,,,,cnn,rnn_cnn_rna,,,1.743515802252118
True,100,235.0,,4,742681a710b5c4e322466cd46cd1563740fe6018,f045c00f4add7b23b626977cb8b54897f9dcbf03,,57.0,100.0,0.000883989531799,0.000218326960434,0.2418428299719,True,0.000163274079218,True,4.0,relu,0.5,2.0,2.0,4.0,tanh,"(3, 3)",32.0,7.0,LeakyReLU,79.0,5.0,10.0,15.0,True,False,,,,0.0878772437572479,0.1325766742229461,0.0946681201457977,0.0124463578686118,FINISHED,,371.957720041275,,,,,,cnn,rnn_cnn_rna,,,3.333772371342896
True,100,168.0,,0,15a1da18c90b543f398e44f74179d03114cea640,d35fdf7059f698b4c0aee31ef3410fd80f8e9c92,,40.0,100.0,0.000342166592573,0.000268692051108,0.649243967896858,False,7.7272291256e-05,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,10.0,LeakyReLU,117.0,5.0,10.0,15.0,True,False,,,,0.1191544085741043,0.1814916580915451,0.0894974619150161,0.0158949270844459,FINISHED,,567.8551225662231,,,,,,cnn,rnn_cnn_rna,,,2.55378723522846
True,100,188.0,,3,9b297776cf08e79c448642a8f764c25f2fac0aec,e5eaf8752f1512a9ac87042b03ad2ef77c189ff2,,56.0,100.0,0.000996694060023,0.00061284883076,0.360089075394377,True,7.6776383118e-05,True,4.0,relu,0.5,3.0,3.0,4.0,tanh,"(3, 3)",32.0,3.0,relu,173.0,5.0,10.0,15.0,True,False,,,,0.1230263113975524,0.1771424412727356,0.1132230684161186,0.0148715786635875,FINISHED,,863.2249176502228,,,,,,cnn,rnn_cnn_rna,,,1.743515802252118
True,100,168.0,,1,15a1da18c90b543f398e44f74179d03114cea640,6d57e4d8e9f285e11212ebaf013990a0d086bcde,,40.0,100.0,0.000342166592573,0.000268692051108,0.649243967896858,False,7.7272291256e-05,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,10.0,LeakyReLU,117.0,5.0,10.0,15.0,True,False,,,,0.0932628288865089,0.1376305222511291,0.0567329116165638,0.0126294465735554,FINISHED,,832.6746835708618,,,,,,cnn,rnn_cnn_rna,,,2.55378723522846
True,100,188.0,,4,9b297776cf08e79c448642a8f764c25f2fac0aec,b6dcf90ccd6df21c04d58c361e979a117896e714,,56.0,100.0,0.000996694060023,0.00061284883076,0.360089075394377,True,7.6776383118e-05,True,4.0,relu,0.5,3.0,3.0,4.0,tanh,"(3, 3)",32.0,3.0,relu,173.0,5.0,10.0,15.0,True,False,,,,0.094529889523983,0.1441717892885208,0.0893974676728248,0.0135157089680433,FINISHED,,1302.6221525669098,,,,,,cnn,rnn_cnn_rna,,,1.743515802252118
True,100,168.0,,2,15a1da18c90b543f398e44f74179d03114cea640,8484f15bd07bb9884f9db735df146755d311b899,,40.0,100.0,0.000342166592573,0.000268692051108,0.649243967896858,False,7.7272291256e-05,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,10.0,LeakyReLU,117.0,5.0,10.0,15.0,True,False,,,,0.0991205722093582,0.1462196558713913,0.0606165155768394,0.0125824715942144,FINISHED,,1104.2323706150055,,,,,,cnn,rnn_cnn_rna,,,2.55378723522846
True,100,83.0,,0,7939918e867fb434cba1d39aa23a146bb18192f5,6881013890535535698fa7e8084186863d175511,,34.0,100.0,0.000471614919835,0.000151787105705,0.58100918312512,True,0.000934145943836,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,10.0,tanh,123.0,5.0,10.0,15.0,True,False,,,,0.1248381063342094,0.1820828914642334,0.0956743359565734,0.0152560183778405,FINISHED,,644.6379110813141,,,,,,cnn,rnn_cnn_rna,,,2.230109584616369
True,100,168.0,,3,15a1da18c90b543f398e44f74179d03114cea640,94828828ddd705d9318513d1af0f65892cd67174,,40.0,100.0,0.000342166592573,0.000268692051108,0.649243967896858,False,7.7272291256e-05,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,10.0,LeakyReLU,117.0,5.0,10.0,15.0,True,False,,,,0.1231347844004631,0.1782353073358535,0.0831908509135246,0.0151092438027262,FINISHED,,718.1017427444458,,,,,,cnn,rnn_cnn_rna,,,2.55378723522846
True,100,83.0,,1,7939918e867fb434cba1d39aa23a146bb18192f5,437e1f63f25a3b5b3e6ec52c4b5cee1dd7a3f170,,34.0,100.0,0.000471614919835,0.000151787105705,0.58100918312512,True,0.000934145943836,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,10.0,tanh,123.0,5.0,10.0,15.0,True,False,,,,0.0838351771235466,0.1186737045645713,0.0395080856978893,0.0106304846704006,FINISHED,,1024.7218737602234,,,,,,cnn,rnn_cnn_rna,,,2.230109584616369
True,100,168.0,,4,15a1da18c90b543f398e44f74179d03114cea640,4007efdebecb2cbe7b14712b8bd864d7225ac6d5,,40.0,100.0,0.000342166592573,0.000268692051108,0.649243967896858,False,7.7272291256e-05,True,4.0,relu,0.5,2.0,3.0,4.0,tanh,"(3, 3)",32.0,10.0,LeakyReLU,117.0,5.0,10.0,15.0,True,False,,,,0.0931453108787536,0.1399785429239273,0.060743685811758,0.0132613657042384,FINISHED,,739.3673295974731,,,,,,cnn,rnn_cnn_rna,,,2.55378723522846
True,100,83.0,,2,7939918e867fb434cba1d39aa23a146bb18192f5,efa81bb5ab47ddc1981f3d2d2549588f7ea7fbdf,,34.0,100.0,0.000471614919835,0.000151787105705,0.58100918312512,True,0.000934145943836,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,10.0,tanh,123.0,5.0,10.0,15.0,True,False,,,,0.1060499921441078,0.1522170752286911,0.0534860901534557,0.0129333846271038,FINISHED,,770.0966982841492,,,,,,cnn,rnn_cnn_rna,,,2.230109584616369
True,100,83.0,,3,7939918e867fb434cba1d39aa23a146bb18192f5,22132407fdadc8a5f7f5c68fe7cd1a58a567c9ea,,34.0,100.0,0.000471614919835,0.000151787105705,0.58100918312512,True,0.000934145943836,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,10.0,tanh,123.0,5.0,10.0,15.0,True,False,,,,0.1343227326869964,0.1949321329593658,0.103678785264492,0.016362702473998,FINISHED,,639.0055510997772,,,,,,cnn,rnn_cnn_rna,,,2.230109584616369
True,100,168.0,,0,14befefeae9666837ebd738a2f9c60ba9803815f,6a1e38ae77c4319053ecc058738feba51ce5be24,,38.0,100.0,0.000422352457858,0.00059627469402,0.509467866692842,False,0.000536441272556,True,4.0,relu,0.5,3.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,9.0,relu,117.0,5.0,10.0,15.0,True,False,,,,0.121083840727806,0.181445837020874,0.0754025802016258,0.0156728662550449,FINISHED,,1559.6762022972107,,,,,,cnn,rnn_cnn_rna,,,2.1567778799098347
True,100,83.0,,4,7939918e867fb434cba1d39aa23a146bb18192f5,6f612d47c835c9ec7d3a6f0da41a4337b2dae566,,34.0,100.0,0.000471614919835,0.000151787105705,0.58100918312512,True,0.000934145943836,True,4.0,relu,0.5,3.0,2.0,4.0,tanh,"(3, 3)",32.0,10.0,tanh,123.0,5.0,10.0,15.0,True,False,,,,0.0988242551684379,0.1458557546138763,0.0751670598983764,0.0137357143685221,FINISHED,,769.7864618301392,,,,,,cnn,rnn_cnn_rna,,,2.230109584616369
True,100,168.0,,1,14befefeae9666837ebd738a2f9c60ba9803815f,f64e4358219ef35be51fff02ad88f237d6bdca15,,38.0,100.0,0.000422352457858,0.00059627469402,0.509467866692842,False,0.000536441272556,True,4.0,relu,0.5,3.0,3.0,4.0,LeakyReLU,"(3, 3)",32.0,9.0,relu,117.0,5.0,10.0,15.0,True,False,,,,0.1212469339370727,0.1947248578071594,0.1377856135368347,0.018742136657238,FINISHED,,758.3425884246826,,,,,,cnn,rnn_cnn_rna,,,2.1567778799098347
True,100,84.0,,0,b48e8902c94c513f23c8331cd501d381977badde,8545022f7b038a15f6a7251ded39dee964ce65b9,,35.0,100.0,0.000146088473998,0.000852780925752,0.622967452959735,False,0.000619862505772,True,4.0,relu,0.5,2.0,3.0,4.0,relu,"(3, 3)",32.0,9.0,LeakyReLU,121.0,5.0,10.0,15.0,True,False,,,,0.124151661992073,0.1876196712255478,0.0902968496084213,0.0163932926952838,FINISHED,,557.955016374588,,,,,,cnn,rnn_cnn_rna,,,1.999610045144781
True,100,84.0,,1,b48e8902c94c513f23c8331cd501d381977badde,d39a035b719d79f8b6122fb14ccb6e4b0b7ace82,,35.0,100.0,0.000146088473998,0.000852780925752,0.622967452959735,False,0.000619862505772,True,4.0,relu,0.5,2.0,3.0,4.0,relu,"(3, 3)",32.0,9.0,LeakyReLU,121.0,5.0,10.0,15.0,True,False,,,,0.1148890852928161,0.1607821583747863,0.0847034156322479,0.0137141356244683,FINISHED,,666.0423963069916,,,,,,cnn,rnn_cnn_rna,,,1.999610045144781
