extra_channel,epochs,fc2,epoch_reducers,fold,arch_hash,net_hash,ae_hash,batch_size,window,l1,l2,dropout,batch_normalization,lr,variational_mode,dec_blocks,dec_activation,eta,block_size,nblocks,msblocks,conv_activation,kernel_size,filters,dilation_rate,dense_activation,fc1,f1,f2,f3,pretrain,freeze,ae_loss,ae_rec_loss,ae_kl_loss,net_score,net_mae,net_mse,net_NASA_score,status,ae_time,net_time,kernels,attention,bidirectional,cell_type,lstm_units,net_name,experiment,input_shape,num_embeddings
False,100,190.0,,0,f5e9c3cf581795e2b06ab318778bf49fb0195e26,856a0b8394802751b75a07f37ca8f018e91d5d96,,56.0,391.0,0.000554046017085,0.000269847405794,0.377696906619457,True,0.00059225213447,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,76.0,5.0,10.0,15.0,True,False,,,,0.1161784753203392,0.1698348075151443,0.0614451318979263,0.0151539416983723,FINISHED,,7868.232084751129,,0.0140972714520595,0.270540791485625,0.5769929294936764,102.09614975598002,rnn,rnn_rnn_rna,,296.9939056371245
False,100,229.0,,1,908e59b1ee7024e82358fb69ee0a65a4aee45afa,d62d222e955c195e8a2b7f22d68ca8a5ae2c9d70,,53.0,244.0,0.00024058355086,0.000174788057471,0.702569171340501,False,0.000640910338664,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,220.0,5.0,10.0,15.0,True,False,,,,0.0837270319461822,0.1252553462982177,0.0479962527751922,0.0113377859815955,FINISHED,,9750.72082042694,,-0.3519998632137928,0.6701434045630301,0.2683970249657503,77.74202542164176,rnn,rnn_rnn_rna,,206.79754737628565
False,100,68.0,,0,163643db7679f0a962603fef50b199b47fe953e9,fc0aea4fba91bd022d961a75b43ef03dbe3c2097,,42.0,247.0,0.000230447430685,0.000369968993706,0.687906534886841,True,9.8403479384e-05,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,relu,159.0,5.0,10.0,15.0,True,False,,,,0.1198727190494537,0.1882579326629638,0.0738767459988594,0.0168192703276872,FINISHED,,9874.949303865433,,0.6898040253330402,0.759929558241834,1.0560705901160925,21.25148098996545,rnn,rnn_rnn_rna,,162.18932616447992
False,100,229.0,,2,908e59b1ee7024e82358fb69ee0a65a4aee45afa,34ef7ba45533a5eaff8cc616286a2ff9b1f1aa6d,,53.0,244.0,0.00024058355086,0.000174788057471,0.702569171340501,False,0.000640910338664,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,220.0,5.0,10.0,15.0,True,False,,,,0.1060102134943008,0.1545278578996658,0.0617152228951454,0.0133274160325527,FINISHED,,9716.273768901823,,-0.3519998632137928,0.6701434045630301,0.2683970249657503,77.74202542164176,rnn,rnn_rnn_rna,,206.79754737628565
False,100,229.0,,3,908e59b1ee7024e82358fb69ee0a65a4aee45afa,e8681f1ea84f4edb12e75a2a3c324db8906f88b7,,53.0,244.0,0.00024058355086,0.000174788057471,0.702569171340501,False,0.000640910338664,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,220.0,5.0,10.0,15.0,True,False,,,,0.1263281852006912,0.1835857480764389,0.0785104483366012,0.0155670614913105,FINISHED,,8094.439550161362,,-0.3519998632137928,0.6701434045630301,0.2683970249657503,77.74202542164176,rnn,rnn_rnn_rna,,206.79754737628565
False,100,229.0,,4,908e59b1ee7024e82358fb69ee0a65a4aee45afa,cef4eed15fccb5aa0908cf6331fceaddd5c14d30,,53.0,244.0,0.00024058355086,0.000174788057471,0.702569171340501,False,0.000640910338664,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,220.0,5.0,10.0,15.0,True,False,,,,0.1064200401306152,0.1574863344430923,0.0620948262512683,0.0149421440437436,FINISHED,,7284.512628078461,,-0.3519998632137928,0.6701434045630301,0.2683970249657503,77.74202542164176,rnn,rnn_rnn_rna,,206.79754737628565
False,100,241.0,,1,49cdedf258ae7cf8797e42b10f16140d843c08c4,1b42edb0cf3530a3383afc6585f8d27740432af7,,32.0,101.0,0.000705936659314,0.000187225359463,0.559040075053404,True,0.000741773633252,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,tanh,77.0,5.0,10.0,15.0,True,False,,,,0.0947563126683235,0.1424971520900726,0.0394172705709934,0.0128438360989093,FINISHED,,2518.8625206947327,,-0.3136469464176006,0.33391758177915,-0.2890024024732511,67.36633028149409,rnn,rnn_rnn_rna,,126.34471871455506
False,100,241.0,,2,49cdedf258ae7cf8797e42b10f16140d843c08c4,ac279690599d46dd513755944478b287910d7b44,,32.0,101.0,0.000705936659314,0.000187225359463,0.559040075053404,True,0.000741773633252,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,tanh,77.0,5.0,10.0,15.0,True,False,,,,0.1012492403388023,0.1457630395889282,0.0484242178499698,0.0126706277951598,FINISHED,,3401.713817358017,,-0.3136469464176006,0.33391758177915,-0.2890024024732511,67.36633028149409,rnn,rnn_rnn_rna,,126.34471871455506
False,100,241.0,,3,49cdedf258ae7cf8797e42b10f16140d843c08c4,d05aecde0121e6c4407ca1f5e0019560c8aaa354,,32.0,101.0,0.000705936659314,0.000187225359463,0.559040075053404,True,0.000741773633252,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,tanh,77.0,5.0,10.0,15.0,True,False,,,,0.1183061301708221,0.1747404038906097,0.0563542433083057,0.0145810982212424,FINISHED,,3854.9955954551697,,-0.3136469464176006,0.33391758177915,-0.2890024024732511,67.36633028149409,rnn,rnn_rnn_rna,,126.34471871455506
False,100,241.0,,4,49cdedf258ae7cf8797e42b10f16140d843c08c4,12eff8d56f5a4e2b6b03e979a2578a988619bdda,,32.0,101.0,0.000705936659314,0.000187225359463,0.559040075053404,True,0.000741773633252,True,4.0,relu,0.5,4.0,2.0,4.0,relu,"(3, 3)",32.0,1.0,tanh,77.0,5.0,10.0,15.0,True,False,,,,0.1147439256310463,0.172685831785202,0.0541163422167301,0.0165667086839675,FINISHED,,2347.465696811676,,-0.3136469464176006,0.33391758177915,-0.2890024024732511,67.36633028149409,rnn,rnn_rnn_rna,,126.34471871455506
False,100,87.0,,0,df1cee68a99ddca6ad1c1fd0b76d0c130948a6a3,154571c357027a0b21d6ea09dc59f80869e5b84f,,37.0,181.0,5.2646913342e-05,0.000527348716796,0.654444053101604,False,0.000769682131477,True,4.0,relu,0.5,4.0,3.0,4.0,relu,"(3, 3)",32.0,1.0,LeakyReLU,246.0,5.0,10.0,15.0,True,False,,,,0.132695585489273,0.1875323504209518,0.0664692744612693,0.0156809855252504,FINISHED,,3947.102836608887,,0.6547581637722983,0.0523964954725633,0.7880631668041447,62.01999796857816,rnn,rnn_rnn_rna,,153.9321988882615
